date,date,close_sp500,close_vix,polarity_x_strong,y,ret_lag1,ret_roll5,vix_lag1,vix_chg1,polarity_x_strong_lag1,polarity_x_strong_roll3
2007-10-26,2007-10-26,1535.280029296875,19.559999465942383,0.0,0.012797862859575293,0.010162398426246888,-0.00469994970908214,-0.09407665215774641,-0.059615375798129144,0.0,0.6439747831633819
2007-10-31,2007-10-31,1549.3800048828125,18.530000686645508,0.0,0.009183976419204098,0.012797862859575293,-0.0023761238525440652,-0.059615375798129144,-0.05265842573719368,0.0,0.3332773157865935
2007-11-06,2007-11-06,1520.27001953125,21.38999938964844,0.0,-0.01878815091186381,0.009183976419204098,0.0011552106655680738,-0.052658425737193704,0.15434423081614465,0.0,0.0
2007-11-07,2007-11-07,1475.6199951171875,26.489999771118164,0.0,-0.02936979868078282,-0.01878815091186381,-0.0024518869343337357,0.15434423081614468,0.23842919714798294,0.0,0.0
2007-11-09,2007-11-09,1453.699951171875,28.5,0.0,-0.014854802739083017,-0.02936979868078282,-0.0032027423775240703,0.23842919714798305,0.07587769899014206,0.0,0.0
2007-11-20,2007-11-20,1439.699951171875,24.8799991607666,0.0,-0.009630598108443356,-0.014854802739083017,-0.008206182610590052,0.07587769899014196,-0.12701757330643504,0.0,0.0
2007-11-28,2007-11-28,1469.02001953125,24.11000061035156,0.0,0.020365402065554816,-0.009630598108443356,-0.012691874804193782,-0.12701757330643504,-0.030948495835532715,0.0,0.0
2007-12-03,2007-12-03,1472.4200439453125,23.61000061035156,0.9993613962324162,0.002314484737347078,0.020365402065554816,-0.010455589674923637,-0.03094849583553272,-0.02073828234518279,0.0,0.0
2007-12-04,2007-12-04,1462.7900390625,23.790000915527344,0.9928383228238999,-0.006540256581273551,0.002314484737347078,-0.00623506254508146,-0.020738282345182824,0.007623900911585133,0.9993613962324162,0.33312046541080537
2007-12-10,2007-12-10,1515.9599609375,20.739999771118164,0.0,0.03634829364101799,-0.006540256581273551,-0.001669154125179606,0.0076239009115850465,-0.12820517137594956,0.9928383228238999,0.664066573018772
2008-01-07,2008-01-07,1416.1800537109375,23.790000915527344,0.0,-0.06581961911768208,0.03634829364101799,0.008571465150840596,-0.12820517137594956,0.14705888033116135,0.0,0.664066573018772
2008-01-14,2008-01-14,1416.25,22.89999961853028,0.0,4.939081642851839e-05,-0.06581961911768208,-0.0026663390510071492,0.14705888033116143,-0.03741072983381745,0.0,0.33094610760796667
2008-01-15,2008-01-15,1380.949951171875,23.34000015258789,0.0,-0.024925012411738723,4.939081642851839e-05,-0.006729541300832409,-0.037410729833817435,0.0192139974404877,0.0,0.0
2008-01-18,2008-01-18,1325.18994140625,27.18000030517578,0.9849294492451008,-0.040378009151097016,-0.024925012411738723,-0.01217744073064957,0.019213997440487685,0.1645244270558464,0.0,0.0
2008-02-05,2008-02-05,1336.6400146484375,28.239999771118164,0.9848320523742586,0.008640326103016571,-0.040378009151097016,-0.01894499124461426,0.16452442705584636,0.03899924407802642,0.9849294492451008,0.3283098164150336
2008-02-08,2008-02-08,1331.2900390625,28.01000022888184,0.0,-0.00400255530831517,0.008640326103016571,-0.024486584752214546,0.03899924407802646,-0.008144459776927885,0.9848320523742586,0.6565871672064532
2008-02-13,2008-02-13,1367.2099609375,24.8799991607666,0.4425751313447108,0.026981289441852185,-0.00400255530831517,-0.012123171990341164,-0.008144459776927904,-0.11174584228984806,0.0,0.6565871672064532
2008-02-20,2008-02-20,1360.030029296875,24.39999961853028,0.0,-0.005251520867871506,0.026981289441852185,-0.006736792265256431,-0.11174584228984807,-0.01929258675350901,0.4425751313447108,0.47580239457298984
2008-02-25,2008-02-25,1371.800048828125,23.030000686645508,0.0,0.008654235037247604,-0.005251520867871506,-0.0028020939564829873,-0.019292586753508978,-0.056147498086202584,0.0,0.14752504378157028
2008-02-26,2008-02-26,1381.2900390625,21.89999961853028,0.0,0.006917910698780005,0.008654235037247604,0.007004354881185937,-0.05614749808620256,-0.049066480001039914,0.0,0.14752504378157028
2008-02-28,2008-02-28,1367.6800537109375,23.530000686645508,0.0,-0.009853097442735326,0.006917910698780005,0.006659871800338624,-0.04906648000103986,0.07442927381313888,0.0,0.0
2008-03-18,2008-03-18,1330.739990234375,25.790000915527344,0.99633613790661,-0.02700928727909191,-0.009853097442735326,0.005489763373454593,0.07442927381313891,0.09604760573443175,0.0,0.0
2008-03-26,2008-03-26,1341.1300048828125,26.07999992370605,0.0,0.007807697014206028,-0.02700928727909191,-0.005308351970734227,0.09604760573443172,0.011244629619385091,0.99633613790661,0.33211204596887
2008-03-31,2008-03-31,1322.699951171875,25.61000061035156,0.9954995010048152,-0.01374218281884454,0.007807697014206028,-0.0026965083943187194,0.011244629619385105,-0.018021446116925594,0.0,0.33211204596887
2008-04-08,2008-04-08,1365.5400390625,22.36000061035156,0.0,0.032388364309433815,-0.01374218281884454,-0.0071757919655371484,-0.018021446116925577,-0.1269035502750574,0.9954995010048152,0.663945212970475
2008-04-11,2008-04-11,1332.8299560546875,23.459999084472656,0.9718043403699994,-0.023953953800043393,0.032388364309433815,-0.0020817012434063862,-0.1269035502750574,0.049194921471149386,0.0,0.3318331670016051
2008-04-17,2008-04-17,1365.56005859375,20.3700008392334,0.0,0.024556847923756786,-0.023953953800043393,-0.004901872514868,0.049194921471149344,-0.13171348532935018,0.9718043403699994,0.6557679471249381
2008-05-09,2008-05-09,1388.280029296875,19.40999984741211,0.4955658436811064,0.016637840686788863,0.024556847923756786,0.005411354525701739,-0.13171348532935023,-0.04712817635099408,0.0,0.32393478012333315
2008-05-15,2008-05-15,1423.5699462890625,16.299999237060547,0.9999971227961169,0.025419883775221308,0.016637840686788863,0.007177383260218306,-0.04712817635099409,-0.16022671997940338,0.4955658436811064,0.4891233946837019
2008-05-27,2008-05-27,1385.3499755859375,19.63999938964844,0.9999741358642495,-0.026847975263004198,0.025419883775221308,0.015009796579031476,-0.1602267199794034,0.20490799441228758,0.9999971227961169,0.4985209888257411
2008-06-05,2008-06-05,1404.050048828125,18.6299991607666,0.9998404707075679,0.013498447014645754,-0.026847975263004198,0.0031625286645438734,0.20490799441228758,-0.05142567516647559,0.9999741358642495,0.8318457007804909
2008-06-18,2008-06-18,1337.81005859375,22.239999771118164,0.0,-0.04717779846214276,0.013498447014645754,0.010653008827481703,-0.05142567516647556,0.19377352511931167,0.9998404707075679,0.9999372431226448
2008-06-30,2008-06-30,1280.0,23.950000762939453,0.9984394370985683,-0.04321245622455372,-0.04717779846214276,-0.003693920449698207,0.19377352511931178,0.07688853459620855,0.0,0.6666048688572724
2008-07-01,2008-07-01,1284.9100341796875,23.64999961853028,0.0,0.003835964202880904,-0.04321245622455372,-0.015663979831966723,0.07688853459620848,-0.012526143417640233,0.9984394370985683,0.6660933026020454
2008-07-23,2008-07-23,1282.18994140625,21.309999465942383,0.8554235436022282,-0.0021169519274352178,0.003835964202880904,-0.019980763746434805,-0.012526143417640245,-0.09894292559541766,0.0,0.33281314569952275
2008-07-24,2008-07-24,1252.5400390625,23.440000534057617,0.9994468380032232,-0.023124422822433988,-0.0021169519274352178,-0.015034559079321008,-0.09894292559541762,0.09995312630201608,0.8554235436022282,0.6179543269002655
2008-07-25,2008-07-25,1257.760009765625,22.90999984741211,0.0,0.00416750805589583,-0.023124422822433988,-0.022359133046736958,0.09995312630201614,-0.022610950280288294,0.9994468380032232,0.6182901272018171
2008-07-29,2008-07-29,1263.199951171875,22.030000686645508,0.0,0.004325102852700491,0.00416750805589583,-0.012090071743129238,-0.022610950280288256,-0.03841113778383571,0.0,0.6182901272018171
2008-08-05,2008-08-05,1284.8800048828125,21.13999938964844,0.0,0.01716280442444984,0.004325102852700491,-0.0025825599276783962,-0.03841113778383576,-0.04039951290317398,0.0,0.3331489460010744
2008-08-06,2008-08-06,1289.18994140625,20.229999542236328,0.0,0.003354349438903892,0.01716280442444984,8.280811663539112e-05,-0.040399512903174006,-0.043046351640753114,0.0,0.0
2008-08-14,2008-08-14,1292.9300537109375,20.34000015258789,0.0,0.0029011336379243247,0.003354349438903892,0.001177068389903213,-0.0430463516407531,0.005437499398944745,0.0,0.0
2008-08-19,2008-08-19,1266.68994140625,21.280000686645508,0.4999809023036619,-0.020295074918688538,0.0029011336379243247,0.006382179681974876,0.005437499398944778,0.04621438185869529,0.0,0.0
2008-09-15,2008-09-15,1192.699951171875,31.700000762939453,0.0,-0.05841207687512939,-0.020295074918688538,0.0014896630870580019,0.04621438185869531,0.4896616419205817,0.4999809023036619,0.1666603007678873
2008-09-19,2008-09-19,1255.0799560546875,32.06999969482422,0.9899322539567948,0.05230150703160641,-0.05841207687512939,-0.011057772858507975,0.4896616419205817,0.011671890314820821,0.0,0.1666603007678873
2008-09-22,2008-09-22,1207.0899658203125,33.849998474121094,0.9997475229138216,-0.038236599989398545,0.05230150703160641,-0.004030032337076661,0.011671890314820743,0.055503548370290416,0.9899322539567948,0.49663771875348556
2008-09-29,2008-09-29,1106.4200439453125,46.720001220703125,0.0,-0.08339885569886818,-0.038236599989398545,-0.012348222222737149,0.05550354837029037,0.3802068929610549,0.9997475229138216,0.6632265922902055
2008-10-09,2008-10-09,909.9199829101562,63.91999816894531,0.9218303337693214,-0.17759987457789472,-0.08339885569886818,-0.02960822009009565,0.3802068929610549,0.3681506099922857,0.0,0.6632265922902055
2008-10-27,2008-10-27,848.9199829101562,80.05999755859375,0.0,-0.06703886181827379,-0.17759987457789472,-0.061069180021936884,0.36815060999228577,0.2525031265956738,0.9218303337693214,0.6405259522277144
2008-10-30,2008-10-30,954.0900268554688,62.900001525878906,0.4999974084086034,0.12388687516199393,-0.06703886181827379,-0.06279453701056577,0.25250312659567387,-0.2143392025481378,0.0,0.30727677792310715
2008-10-31,2008-10-31,968.75,59.88999938964844,0.3306553848233307,0.01536539816147986,0.12388687516199393,-0.04847746338448826,-0.21433920254813776,-0.047853768890483504,0.4999974084086034,0.47394258072597495
2008-11-03,2008-11-03,966.2999877929688,53.68000030517578,0.9999744387530995,-0.0025290448588709546,0.01536539816147986,-0.03775706375431258,-0.04785376889048354,-0.10369008428385475,0.3306553848233307,0.2768842644106447
2008-11-05,2008-11-05,952.77001953125,54.560001373291016,0.9995508126739878,-0.014001830107253976,-0.0025290448588709546,-0.021583101586313137,-0.10369008428385473,0.01639346242757725,0.9999744387530995,0.6102090773283445
2008-11-18,2008-11-18,859.1199951171875,67.63999938964844,0.0,-0.09829237118537493,-0.014001830107253976,0.011136507307815013,0.01639346242757722,0.23973602798992097,0.9995508126739878,0.7767268787501393
2008-11-20,2008-11-20,752.4400024414062,80.86000061035156,0.9910279887262732,-0.12417356513886013,-0.09829237118537493,0.004885805434394786,0.239736027989921,0.1954465011826464,0.0,0.6665084171423624
2008-11-24,2008-11-24,851.8099975585938,64.69999694824219,0.9847208642459008,0.1320636792232821,-0.12417356513886013,-0.04472628262577603,0.1954465011826465,-0.19985163913096235,0.9910279887262732,0.6635262671334203
2008-11-26,2008-11-26,887.6799926757812,54.91999816894531,0.0,0.042110324156790835,0.1320636792232821,-0.02138662641341558,-0.19985163913096238,-0.15115918455329364,0.9847208642459008,0.6585829509907247
2008-11-28,2008-11-28,896.239990234375,55.27999877929688,0.9647817742534244,0.009643111965147444,0.042110324156790835,-0.01245875261028322,-0.15115918455329358,0.006555000407030841,0.0,0.6585829509907247
2008-12-02,2008-12-02,848.8099975585938,62.97999954223633,0.0,-0.05292108496896897,0.009643111965147444,-0.007729764195802935,0.006555000407030942,0.1392908996557938,0.9647817742534244,0.6498342128331084
2008-12-03,2008-12-03,870.739990234375,60.720001220703125,0.0,0.025836162084397873,-0.05292108496896897,0.0013444930474782568,0.13929089965579378,-0.03588438135852285,0.0,0.32159392475114146
2008-12-08,2008-12-08,909.7000122070312,58.4900016784668,0.0,0.04474357719825117,0.025836162084397873,0.031346438492129855,-0.0358843813585229,-0.03672594692695735,0.0,0.32159392475114146
2008-12-12,2008-12-12,879.72998046875,54.27999877929688,0.0,-0.03294496134563163,0.04474357719825117,0.013882418087123672,-0.0367259469269573,-0.07197816341865203,0.0,0.0
2008-12-24,2008-12-24,868.1500244140625,44.209999084472656,0.0,-0.013163079935638144,-0.03294496134563163,-0.0011286390133608214,-0.07197816341865204,-0.18551952692130602,0.0,0.0
2008-12-26,2008-12-26,872.7999877929688,43.380001068115234,0.8088316544890404,0.005356174910027267,-0.013163079935638144,-0.005689877393517939,-0.18551952692130602,-0.018773988544345664,0.0,0.0
2009-01-08,2009-01-08,909.72998046875,42.560001373291016,0.9992348097730428,0.042312091191895274,0.005356174910027267,0.005965574582281308,-0.018773988544345643,-0.018902712647163287,0.8088316544890404,0.2696105514963468
2009-01-13,2009-01-13,871.7899780273438,43.27000045776367,0.9940221664728596,-0.04170468518785886,0.042312091191895274,0.009260760403780788,-0.018902712647163256,0.01668230877732593,0.9992348097730428,0.6026888214206944
2009-01-14,2009-01-14,842.6199951171875,49.13999938964844,0.9867155691608788,-0.03345987410426654,-0.04170468518785886,-0.008028892073441218,0.016682308777326016,0.13565978437218962,0.9940221664728596,0.9340295435783142
2009-01-20,2009-01-20,805.219970703125,56.650001525878906,0.49706214374168667,-0.04438539867412128,-0.03345987410426654,-0.008131874625168201,0.13565978437218962,0.15282869819922065,0.9867155691608788,0.9933241818022603
2009-02-12,2009-02-12,835.1900024414062,41.25,0.8551888689398766,0.037219682606867144,-0.04438539867412128,-0.014376338372864828,0.15282869819922063,-0.2718446798071817,0.49706214374168667,0.8259332931251416
2009-02-23,2009-02-23,743.3300170898438,52.619998931884766,0.9998502627331618,-0.1099869312168964,0.037219682606867144,-0.008003636833496853,-0.27184467980718174,0.275636337742661,0.8551888689398766,0.779655527280814
2009-03-05,2009-03-05,682.5499877929688,50.16999816894531,0.9803411550819874,-0.08176722034558803,-0.1099869312168964,-0.038463441315255184,0.27563633774266094,-0.04656025869766581,0.9998502627331618,0.784033758471575
2009-03-12,2009-03-12,750.739990234375,41.18000030517578,0.0,0.09990477424503252,-0.08176722034558803,-0.04647594834680102,-0.04656025869766578,-0.17919071540517303,0.9803411550819874,0.9451267622516752
2009-03-13,2009-03-13,756.5499877929688,42.36000061035156,0.9912678755645175,0.007739027671590959,0.09990477424503252,-0.01980301867694121,-0.17919071540517306,0.02865469393955956,0.0,0.6600638059383831
2009-03-23,2009-03-23,822.9199829101562,43.22999954223633,0.9998047959752512,0.08772717756668547,0.007739027671590959,-0.00937813340779876,0.02865469393955955,0.020538218114948822,0.9912678755645175,0.6572030102155016
2009-03-30,2009-03-30,787.530029296875,45.540000915527344,0.9999092771801168,-0.04300533994584621,0.08772717756668547,0.0007233655841649034,0.020538218114948714,0.053435146836726455,0.9998047959752512,0.6636908905132562
2009-04-24,2009-04-24,866.22998046875,36.81999969482422,0.0,0.09993263525727403,-0.04300533994584621,0.014119683838374942,0.053435146836726455,-0.19148004052257164,0.9999092771801168,0.9969939829066284
2009-04-30,2009-04-30,872.8099975585938,36.5,0.9999334335043386,0.007596154875963768,0.09993263525727403,0.05045965495894735,-0.19148004052257162,-0.008690920626737568,0.0,0.666571357718456
2009-05-07,2009-05-07,907.3900146484376,33.439998626708984,0.999858892741031,0.039619180791432784,0.007596154875963768,0.0319979310851336,-0.008690920626737597,-0.08383565406276755,0.9999334335043386,0.6666142368948185
2009-05-19,2009-05-19,908.1300048828124,28.799999237060547,0.0,0.0008155150733739625,0.039619180791432784,0.03837396170910197,-0.0838356540627676,-0.13875596830743905,0.999858892741031,0.6665974420817898
2009-05-26,2009-05-26,910.3300170898438,30.6200008392334,0.0,0.0024225740755203784,0.0008155150733739625,0.020991629210439667,-0.13875596830743908,0.06319450174952883,0.0,0.6665974420817898
2009-06-08,2009-06-08,939.1400146484376,29.770000457763672,0.0,0.03164786068539627,0.0024225740755203784,0.030077212014712983,0.06319450174952879,-0.027759645923347634,0.0,0.33328629758034367
2009-06-09,2009-06-09,942.4299926757812,28.270000457763672,0.9975479780769092,0.0035031816087351952,0.03164786068539627,0.016420257100337433,-0.027759645923347676,-0.05038629415300588,0.0,0.0
2009-06-24,2009-06-24,900.9400024414062,29.049999237060547,0.0,-0.04402447986250424,0.0035031816087351952,0.015601662446891717,-0.050386294153005884,0.02759104232991504,0.9975479780769092,0.3325159926923031
2009-07-10,2009-07-10,879.1300048828125,29.020000457763672,0.4900879427023644,-0.024208046595213917,-0.04402447986250424,-0.0011270696838956873,0.02759104232991505,-0.0010326602438806278,0.0,0.3325159926923031
2009-07-28,2009-07-28,979.6199951171876,25.01000022888184,0.9999993572239418,0.1143061773301326,-0.024208046595213917,-0.006131782017613263,-0.001032660243880601,-0.13818057083486515,0.4900879427023644,0.49587864025975786
2009-08-05,2009-08-05,1002.719970703125,24.89999961853028,0.0,0.023580547254115736,0.1143061773301326,0.01624493863330918,-0.13818057083486512,-0.00439826506776793,0.9999993572239418,0.4966957666421021
2009-08-06,2009-08-06,997.0800170898438,25.670000076293945,0.9990884248691144,-0.005624654717235167,0.023580547254115736,0.014631475947053075,-0.00439826506776797,0.030923713636952815,0.0,0.4966957666421021
2009-08-17,2009-08-17,979.72998046875,27.88999938964844,0.4999794400607698,-0.017400846796361336,-0.005624654717235167,0.012805908681859001,0.0309237136369529,0.08648224802323427,0.9990884248691144,0.6663625940310188
2009-08-19,2009-08-19,996.4600219726562,26.26000022888184,0.0,0.01707617592339239,-0.017400846796361336,0.018130635295087582,0.08648224802323434,-0.05844385788590539,0.4999794400607698,0.49968928830996145
2009-08-27,2009-08-27,1030.97998046875,24.68000030517578,0.99361878144191,0.034642592512397874,0.01707617592339239,0.026387479798808844,-0.05844385788590534,-0.06016755178731144,0.0,0.49968928830996145
2009-09-09,2009-09-09,1033.3699951171875,24.31999969482422,0.9858707785570004,0.00231819695213753,0.034642592512397874,0.010454762835261899,-0.06016755178731148,-0.014586734436792724,0.99361878144191,0.4978660738342266
2009-09-11,2009-09-11,1042.72998046875,24.14999961853028,0.9999433186221722,0.009057728979736002,0.00231819695213753,0.006202292774866258,-0.014586734436792703,-0.006990134803748276,0.9858707785570004,0.6598298533329702
2009-09-18,2009-09-18,1068.300048828125,23.920000076293945,0.0,0.02452223378854046,0.009057728979736002,0.009138769514260492,-0.006990134803748327,-0.009523790719228696,0.9999433186221722,0.9931442928736942
2009-09-23,2009-09-23,1060.8699951171875,23.489999771118164,0.4900132003240288,-0.006955025153361993,0.02452223378854046,0.01752338563124085,-0.009523790719228709,-0.017976601329610178,0.0,0.6619380323930576
2009-09-29,2009-09-29,1060.6099853515625,25.190000534057617,0.9999693705576648,-0.00024509107319625745,-0.006955025153361993,0.012717145415889974,-0.01797660132961021,0.07237125498100974,0.4900132003240288,0.496652172982067
2009-10-01,2009-10-01,1029.8499755859375,28.270000457763672,0.0,-0.029002187600024265,-0.00024509107319625745,0.005739608698771148,0.07237125498100982,0.12227073673705582,0.9999693705576648,0.49666085696056456
2009-10-08,2009-10-08,1065.47998046875,24.18000030517578,0.999925943389826,0.03459727700876103,-0.029002187600024265,-0.000524468211661211,0.12227073673705591,-0.14467633839265365,0.0,0.49666085696056456
2009-10-09,2009-10-09,1071.489990234375,23.1200008392334,0.0,0.005640659492242017,0.03459727700876103,0.004583441394143795,-0.1446763383926537,-0.043837859907532244,0.999925943389826,0.6666317713158303
2009-10-14,2009-10-14,1092.02001953125,22.86000061035156,0.9998240798377084,0.01916026233001422,0.005640659492242017,0.0008071265348841061,-0.043837859907532195,-0.011245684232010627,0.0,0.3333086477966087
2009-10-19,2009-10-19,1097.9100341796875,21.489999771118164,0.0,0.00539368742613866,0.01916026233001422,0.006030184031559349,-0.011245684232010666,-0.05993004386067363,0.9998240798377084,0.6665833410758447
2009-10-21,2009-10-21,1081.4000244140625,22.21999931335449,0.9988974271109328,-0.015037670894373911,0.00539368742613866,0.007157939731426333,-0.059930043860673576,0.033969267101501756,0.0,0.33327469327923614
2009-10-22,2009-10-22,1092.9100341796875,20.690000534057617,0.999959124621455,0.010643618925255227,-0.015037670894373911,0.009950843072556403,0.03396926710150172,-0.06885683287925773,0.9988974271109328,0.6662405023162137
2009-10-28,2009-10-28,1042.6300048828125,27.90999984741211,0.9999499588720936,-0.04600564339645208,0.010643618925255227,0.005160111455855243,-0.0688568328792577,0.3489608084576759,0.999959124621455,0.6662855172441292
2009-10-29,2009-10-29,1066.1099853515625,24.76000022888184,0.9180501885712148,0.02251995469034007,-0.04600564339645208,-0.005169149121883576,0.34896080845767585,-0.11286276014875529,0.9999499588720936,0.9996021702014938
2009-11-05,2009-11-05,1066.6300048828125,25.43000030517578,0.0,0.00048777287371382094,0.02251995469034007,-0.004497210649818406,-0.11286276014875529,0.027059776659953565,0.9180501885712148,0.9726530906882545
2009-11-06,2009-11-06,1069.300048828125,24.190000534057617,0.0,0.0025032522365671106,0.00048777287371382094,-0.005478393560303374,0.027059776659953627,-0.04876129595900108,0.0,0.6393333824811028
2009-11-09,2009-11-09,1093.0799560546875,23.14999961853028,0.0,0.022238760067974983,0.0025032522365671106,-0.0019702089341151695,-0.04876129595900103,-0.04299300920076861,0.0,0.30601672952373826
2009-11-13,2009-11-13,1093.47998046875,23.36000061035156,0.0,0.000365960798976106,0.022238760067974983,0.0003488192944287816,-0.04299300920076865,0.009071317290786664,0.0,0.0
2009-11-17,2009-11-17,1110.3199462890625,22.40999984741211,0.0,0.015400342138036649,0.000365960798976106,0.009623140133514419,0.009071317290786585,-0.04066783981668536,0.0,0.0
2009-12-10,2009-12-10,1102.3499755859375,22.31999969482422,0.8768730722367764,-0.007178084776160665,0.015400342138036649,0.008199217623053734,-0.040667839816685314,-0.004016071093292925,0.0,0.0
2009-12-21,2009-12-21,1114.050048828125,20.489999771118164,0.0,0.010613755614199194,-0.007178084776160665,0.006666046093078836,-0.004016071093292939,-0.0819892450146589,0.8768730722367764,0.29229102407892543
2009-12-22,2009-12-22,1118.02001953125,19.540000915527344,0.9888974669156596,0.0035635478920368335,0.010613755614199194,0.008288146768605254,-0.08198924501465887,-0.046364024704865954,0.0,0.29229102407892543
2009-12-30,2009-12-30,1126.4200439453125,19.959999084472656,0.9453355343084694,0.007513304115595698,0.0035635478920368335,0.004553104333417624,-0.046364024704866,0.021494275806894333,0.9888974669156596,0.621923513050812
2010-01-06,2010-01-06,1137.1400146484375,19.15999984741211,0.4982504632239398,0.009516850095793838,0.007513304115595698,0.005982572996741542,0.021494275806894336,-0.040080123935621055,0.9453355343084694,0.6447443337413764
2010-01-15,2010-01-15,1136.030029296875,17.90999984741211,0.0,-0.0009761202114637602,0.009516850095793838,0.00480587458829298,-0.040080123935621104,-0.06524008402687091,0.4982504632239398,0.8108278214826896
2010-01-19,2010-01-19,1150.22998046875,17.579999923706055,0.9005968421697617,0.012499626599363545,-0.0009761202114637602,0.0060462675012323604,-0.06524008402687087,-0.018425456533643563,0.0,0.4811953325108031
2010-01-20,2010-01-20,1138.0400390625,18.68000030517578,0.9927132606972008,-0.010597829662970737,0.012499626599363545,0.006423441698265231,-0.01842545653364358,0.06257112549735634,0.9005968421697617,0.4662824351312338
2010-01-22,2010-01-22,1091.760009765625,27.309999465942383,0.0,-0.04066643326099473,-0.010597829662970737,0.003591166187263717,0.06257112549735644,0.46199138221509745,0.9927132606972008,0.6311033676223209
